alpha;beta;Xa;Ya;Xb;Yb
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;0;1;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;0;1
25.0;145.0;0;1;1;0
25.0;145.0;1;0;0;1
25.0;145.0;0;1;1;0
25.0;145.0;0;1;0;1
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;1;0
25.0;145.0;1;0;0;1
25.0;145.0;1;0;1;0
25.0;145.0;1;0;0;1
25.0;145.0;1;0;0;1
25.0;145.0;0;1;0;1
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;0;1;0;1
25.0;150.0;1;0;1;0
25.0;150.0;0;1;0;1
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;0;1
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;0;1;1;0
25.0;150.0;1;0;1;0
25.0;150.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;0;1
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;0;1;1;0
25.0;155.0;0;1;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;1;0;0;1
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;1;0;1;0
25.0;155.0;0;1;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;0;1
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;0;1
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;0;1
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;0;1
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;0;1
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;0;1
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;160.0;1;0;1;0
25.0;160.0;0;1;1;0
25.0;160.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;0;1
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;0;1
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;0;1
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;0;1
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;0;1;1;0
25.0;165.0;1;0;1;0
25.0;165.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;0;1
25.0;170.0;0;1;1;0
25.0;170.0;1;0;0;1
25.0;170.0;1;0;1;0
25.0;170.0;1;0;0;1
25.0;170.0;1;0;0;1
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;0;1
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;0;1
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;0;1;1;0
25.0;170.0;0;1;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;170.0;1;0;1;0
25.0;170.0;0;1;1;0
25.0;170.0;0;1;1;0
25.0;170.0;0;1;1;0
25.0;170.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;1;0;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
25.0;175.0;0;1;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;0.0;1;0;1;0
30.0;0.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;0;1
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;0;1
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;0;1;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;5.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;0;1;1;0
30.0;10.0;0;1;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;10.0;1;0;1;0
30.0;15.0;0;1;0;1
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;0;1
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;0;1
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;0;1
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;0;1;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;0;1
30.0;15.0;0;1;1;0
30.0;15.0;0;1;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;15.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;0;1;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;0;1
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;0;1;0;1
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;0;1
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;0;1;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;1;0
30.0;20.0;1;0;0;1
30.0;25.0;1;0;1;0
30.0;25.0;1;0;0;1
30.0;25.0;1;0;1;0
30.0;25.0;1;0;1;0
30.0;25.0;0;1;0;1
